IDBOOK,IDSUBJ,NTEACH,TCHWGT,JKREP,JKZONE,ASRREA01,ASRREA02,ASRREA03,ASRREA04,ASRREA05,ATBG01,ATBG04,ATBG05BC,ATBG05BI,ATBG07AD,ASBG01,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGHRL,ASBGSCR,ACBG09,ACBG15,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY
,,,,,,ACHIEV1,ACHIEV2,ACHIEV3,ACHIEV4,ACHIEV5,TEACH,EDUCA,PEDAG,ASSESS,PDTEACH,GEND,DIGIT,BELONG,BULLY,ENGAGE,DISORD,LIKE,HOME,CONFID,COMPU,PRINCIP,SHORT,SUCCESS,DISCIP,HOURS
38,1,1,5.157895,1,34,560.25947,538.96746,563.83698,513.33462,559.63667,27,5,3,3,1,1,9.79644,9.82079,8.65929,9.56347,8.6804,11.92201,10.22238,9.39964,400,14,12.00306,13.34892,8.49279,1045
5,1,1,5.157895,1,34,497.7417,461.35803,519.1984,500.60026,476.144,27,5,3,3,1,2,9.51164,6.61933,8.65929,7.44071,9.89746,9.12732,13.04647,7.84162,400,14,12.00306,13.34892,8.49279,1045
6,1,1,5.157895,1,34,671.50529,695.02694,630.24309,708.98804,670.09245,27,5,3,3,1,2,9.11612,8.23773,10.28695,8.54449,11.50099,10.45984,10.54337,9.39964,400,14,12.00306,13.34892,8.49279,1045
19,1,1,5.157895,1,34,589.69057,621.38631,592.49967,678.65968,649.09871,27,5,3,3,1,1,9.25019,9.82079,10.965,10.66007,7.86603,8.03459,10.22238,9.39964,400,14,12.00306,13.34892,8.49279,1045
7,1,1,5.157895,1,34,517.47537,568.42471,565.90483,538.30216,563.53383,27,5,3,3,1,2,12.60945,9.15299,8.18398,11.54818,8.6804,12.86202,10.89263,10.90567,400,14,12.00306,13.34892,8.49279,1045
8,1,1,5.157895,1,34,598.24377,568.55301,565.17193,602.64372,557.96016,27,5,3,3,1,1,8.55821,8.64972,10.88516,7.8348,10.57259,8.96826,10.22238,8.1368,400,14,12.00306,13.34892,8.49279,1045
51,1,1,5.157895,1,34,610.85852,595.49337,601.56921,612.47397,582.84711,27,5,3,3,1,2,14.77909,12.85262,10.965,13.33453,10.21804,9.86291,10.22238,9.8041,400,14,12.00306,13.34892,8.49279,1045
9,1,1,5.157895,1,34,624.21958,699.66708,674.03106,630.29624,662.06776,27,5,3,3,1,1,12.60945,12.85262,8.65929,8.28542,5.92238,8.96826,10.89263,9.39964,400,14,12.00306,13.34892,8.49279,1045
13,1,1,5.157895,1,34,580.01268,620.62409,632.39699,605.57732,610.56247,27,5,3,3,1,1,12.60945,12.85262,8.49098,10.66007,9.30655,14.87956,12.29825,10.28978,400,14,12.00306,13.34892,8.49279,1045
20,1,1,5.157895,1,34,622.90095,605.0617,656.22015,632.68288,627.1161,27,5,3,3,1,1,7.45376,7.87932,8.18398,7.8348,8.92026,10.14141,10.89263,13.3251,400,14,12.00306,13.34892,8.49279,1045
1,1,1,5.157895,1,34,595.6451,598.12436,559.13445,586.75796,552.34639,27,5,3,3,1,2,10.12086,10.4,8.6791,10.66007,8.31437,11.30153,14.50919,9.0457,400,14,12.00306,13.34892,8.49279,1045
14,1,1,5.157895,0,34,603.45763,768.65135,628.11714,697.943,679.00394,32,5,3,3,1,2,11.61875,9.15299,10.93378,9.1701,10.21804,9.86291,11.74392,9.62065,400,14,12.00306,13.34892,8.49279,1045
21,1,1,5.157895,0,34,564.3446,563.51001,567.98962,540.45076,565.29701,32,5,3,3,1,1,10.12086,12.85262,9.26414,10.66007,10.57259,11.92201,11.28642,9.8041,400,14,12.00306,13.34892,8.49279,1045
15,1,1,5.157895,0,34,623.85721,567.96646,610.15845,614.90486,594.12507,32,5,3,3,1,1,10.97885,7.55475,10.965,11.54818,7.86603,10.14141,10.25608,13.45388,400,14,12.00306,13.34892,8.49279,1045
2,1,1,5.157895,0,34,650.89032,661.09377,641.6136,667.23307,633.43988,32,5,3,3,1,1,10.97885,12.85262,12.56749,9.56347,9.89746,10.83607,11.74392,9.8041,400,14,12.00306,13.34892,8.49279,1045
52,1,1,5.157895,0,34,664.63854,693.36427,712.11616,708.61675,700.05955,32,5,3,3,1,2,9.25019,9.82079,9.26414,13.33453,12.18062,12.86202,11.61908,9.8041,400,14,12.00306,13.34892,8.49279,1045
3,1,1,5.157895,0,34,617.43201,633.36654,676.60915,696.49181,652.58994,32,5,3,3,1,2,14.77909,7.87932,7.63692,8.05152,11.50099,14.87956,14.50919,13.45388,400,14,12.00306,13.34892,8.49279,1045
4,1,1,5.157895,0,34,642.56642,654.81408,651.37518,615.92138,606.17046,32,5,3,3,1,1,8.55821,8.64972,9.03816,7.44071,9.00419,7.09749,11.74392,8.1368,400,14,12.00306,13.34892,8.49279,1045
22,1,1,5.157895,0,34,652.56175,625.06584,579.72309,617.84019,648.35488,32,5,3,3,1,2,8.12699,8.64972,9.26414,10.0428,10.57259,10.45984,10.89263,7.84162,400,14,12.00306,13.34892,8.49279,1045
16,1,1,5.157895,0,34,541.52799,582.25465,613.33648,565.91023,577.16246,32,5,3,3,1,1,9.79644,12.85262,6.51306,13.33453,10.57259,11.30153,11.28642,13.45388,400,14,12.00306,13.34892,8.49279,1045
5,1,1,5.157895,0,34,611.86001,684.96346,623.95906,605.89978,601.69431,32,5,3,3,1,1,12.60945,10.82106,12.56749,10.0428,10.21804,14.87956,12.29825,13.45388,400,14,12.00306,13.34892,8.49279,1045
23,1,1,5.157895,0,34,618.5009,603.04504,655.90218,588.28462,610.54363,32,5,3,3,1,2,14.77909,12.85262,9.52871,13.33453,10.98651,12.86202,10.89263,10.90567,400,14,12.00306,13.34892,8.49279,1045
6,1,1,5.157895,0,34,571.12331,581.52407,580.69871,523.85752,572.53564,32,5,3,3,1,2,14.77909,8.23773,7.1104,7.8348,9.30655,9.86291,10.19786,11.76022,400,14,12.00306,13.34892,8.49279,1045
7,1,1,5.157895,0,34,608.82341,649.95222,625.73526,653.20174,583.53556,32,5,3,3,1,2,12.60945,8.64972,12.56749,8.28542,9.30655,9.86291,10.54337,9.39964,400,14,12.00306,13.34892,8.49279,1045
53,1,1,5.157895,0,34,623.55317,660.79659,651.39444,604.6494,611.31015,32,5,3,3,1,2,8.55821,8.64972,12.56749,9.56347,10.57259,10.45984,11.28642,10.28978,400,14,12.00306,13.34892,8.49279,1045
8,1,1,5.157895,0,34,651.20887,707.21459,730.02714,648.10956,743.05189,32,5,3,3,1,1,11.61875,9.15299,12.56749,8.60452,10.21804,9.38515,11.28642,13.45388,400,14,12.00306,13.34892,8.49279,1045
9,1,1,5.157895,0,34,620.31155,595.83061,600.14024,594.46962,644.57355,32,5,3,3,1,1,8.12699,8.23773,9.52871,8.28542,9.00419,8.7748,11.74392,8.72693,400,14,12.00306,13.34892,8.49279,1045
24,1,1,5.157895,0,34,652.03376,654.51,656.05592,677.09547,704.84908,32,5,3,3,1,2,11.61875,12.85262,12.56749,11.54818,11.50099,11.30153,11.28642,11.76022,400,14,12.00306,13.34892,8.49279,1045
1,1,1,5.157895,0,34,681.94974,615.25572,679.09918,575.30246,624.29458,32,5,3,3,1,1,7.20676,9.82079,9.03816,9.56347,8.31437,8.96826,10.54337,9.39964,400,14,12.00306,13.34892,8.49279,1045
17,1,1,5.157895,0,34,635.24169,663.10088,640.76954,649.15039,630.95028,32,5,3,3,1,2,11.61875,12.85262,9.85265,11.54818,9.34581,11.92201,10.87,9.0457,400,14,12.00306,13.34892,8.49279,1045
30,1,1,5.842105,1,125,562.97117,549.5758,544.83488,547.9134,569.29918,17,5,3,2,1,1,10.12086,9.82079,10.965,9.56347,11.50099,10.14141,10.89263,9.11281,280,20,6.96147,14.2115,11.79092,1045
15,1,1,5.842105,1,125,663.3317,659.68364,647.91297,615.71214,643.24982,17,5,3,2,1,1,14.77909,7.87932,7.76886,7.8348,10.57259,9.38515,13.04647,10.28978,280,20,6.96147,14.2115,11.79092,1045
3,1,1,5.842105,1,125,515.81814,520.71281,531.42589,505.12035,539.91633,17,5,3,2,1,1,9.51164,9.82079,8.65929,8.83577,9.00419,9.86291,11.28642,8.1368,280,20,6.96147,14.2115,11.79092,1045
31,1,1,5.842105,1,125,610.80402,588.68221,604.40999,608.64083,594.28131,17,5,3,2,1,1,9.00789,12.85262,10.965,10.66007,11.50099,9.61297,10.89263,13.45388,280,20,6.96147,14.2115,11.79092,1045
4,1,1,5.842105,1,125,598.74819,596.08884,563.42176,628.8008,593.77797,17,5,3,2,1,1,14.77909,9.82079,9.52871,8.54449,10.57259,9.17072,999999,11.76022,280,20,6.96147,14.2115,11.79092,1045
5,1,1,5.842105,1,125,626.89864,657.34182,619.47252,647.90123,632.63276,17,5,3,2,1,1,9.51164,12.85262,9.52871,13.33453,10.21804,10.45984,11.74392,8.72693,280,20,6.96147,14.2115,11.79092,1045
57,1,1,5.842105,1,125,641.7103,629.84239,630.01218,609.70557,627.48427,17,5,3,2,1,1,9.51164,9.82079,12.56749,9.1701,10.98651,10.45984,11.74392,9.39964,280,20,6.96147,14.2115,11.79092,1045
6,1,1,5.842105,1,125,664.04526,744.67942,696.2242,687.26651,660.40978,17,5,3,2,1,1,10.97885,7.87932,9.52871,9.1701,10.57259,10.14141,13.04647,13.45388,280,20,6.96147,14.2115,11.79092,1045
7,1,1,5.842105,1,125,703.00808,643.77427,723.891,752.74838,748.86442,17,5,3,2,1,1,10.12086,12.85262,10.965,11.54818,12.18062,11.92201,10.89263,13.3251,280,20,6.96147,14.2115,11.79092,1045
32,1,1,5.842105,1,125,590.1277,591.67205,572.03461,579.82906,558.77214,17,5,3,2,1,1,7.45376,8.64972,9.85265,7.44071,9.30655,10.45984,9.91526,8.72693,280,20,6.96147,14.2115,11.79092,1045
16,1,1,5.842105,1,125,610.32096,587.71238,574.92654,590.23456,547.91834,17,5,3,2,1,1,8.77882,12.85262,10.965,11.54818,10.98651,8.7748,11.28642,8.42824,280,20,6.96147,14.2115,11.79092,1045
8,1,1,5.842105,1,125,710.10211,663.62404,676.19443,667.23968,671.12577,17,5,3,2,1,1,10.97885,10.82106,9.03816,8.83577,9.89746,9.86291,13.04647,10.90567,280,20,6.96147,14.2115,11.79092,1045
33,1,1,5.842105,1,125,648.02579,668.55811,604.2502,641.40903,664.04328,17,5,3,2,1,1,9.00789,8.23773,8.38931,8.54449,10.21804,11.30153,10.89263,10.90567,280,20,6.96147,14.2115,11.79092,1045
9,1,1,5.842105,1,125,645.34159,613.4906,641.63681,613.22215,660.57068,17,5,3,2,1,1,14.77909,7.87932,8.18398,8.05152,7.86603,11.30153,11.28642,13.45388,280,20,6.96147,14.2115,11.79092,1045
17,1,1,5.842105,1,125,700.22031,679.86315,636.5704,677.37287,615.26847,17,5,3,2,1,1,9.25019,10.82106,10.965,8.83577,10.57259,10.83607,11.74392,11.76022,280,20,6.96147,14.2115,11.79092,1045
58,1,1,5.842105,1,125,713.043,713.33737,715.62225,728.36668,728.48633,17,5,3,2,1,1,10.97885,12.85262,9.26414,13.33453,10.98651,14.87956,12.29825,13.45388,280,20,6.96147,14.2115,11.79092,1045
1,1,1,5.842105,1,125,572.02617,613.5116,596.03199,613.24219,598.08451,17,5,3,2,1,1,10.12086,10.82106,7.76886,9.56347,9.89746,9.61297,11.28642,9.0457,280,20,6.96147,14.2115,11.79092,1045
18,1,1,5.842105,1,125,537.46885,512.74783,574.67394,584.88919,547.93434,17,5,3,2,1,1,8.12699,9.82079,12.56749,7.63232,10.57259,10.83607,10.89263,10.28978,280,20,6.96147,14.2115,11.79092,1045
34,1,1,5.842105,1,125,637.67947,630.57155,583.42055,588.86587,580.85448,17,5,3,2,1,1,9.51164,9.82079,9.52871,10.66007,9.00419,10.14141,10.54337,11.76022,280,20,6.96147,14.2115,11.79092,1045
2,1,1,5.842105,0,125,612.22349,647.13461,618.16309,602.69386,597.17857,17,5,3,2,2,1,9.00789,8.23773,9.03816,10.0428,10.57259,9.86291,14.50919,10.28978,280,20,6.96147,14.2115,11.79092,1045
3,1,1,5.842105,0,125,647.0912,607.96613,635.30889,593.77241,645.62419,17,5,3,2,2,1,10.97885,12.85262,10.28695,13.33453,10.57259,9.61297,12.29825,10.90567,280,20,6.96147,14.2115,11.79092,1045
35,1,1,5.842105,0,125,663.55948,647.51648,681.37988,683.52359,708.73005,17,5,3,2,2,1,14.77909,7.55475,12.56749,7.8348,9.89746,11.92201,14.50919,11.76022,280,20,6.96147,14.2115,11.79092,1045
4,1,1,5.842105,0,125,616.47495,633.12423,655.29528,633.90702,609.8639,17,5,3,2,2,1,10.12086,7.55475,12.56749,8.54449,11.50099,8.39533,11.28642,11.76022,280,20,6.96147,14.2115,11.79092,1045
10,1,1,5.842105,0,125,573.14744,545.95977,571.66448,494.80568,534.8374,17,5,3,2,2,1,8.77882,8.23773,12.56749,10.66007,11.50099,10.14141,10.22238,10.28978,280,20,6.96147,14.2115,11.79092,1045
59,1,1,5.842105,0,125,700.05257,644.80881,706.64663,677.19659,638.13161,17,5,3,2,2,1,9.79644,8.64972,9.85265,8.83577,8.6804,9.38515,13.04647,13.45388,280,20,6.96147,14.2115,11.79092,1045
5,1,1,5.842105,0,125,572.35258,605.68861,627.11813,591.98065,539.00988,17,5,3,2,2,1,8.77882,8.64972,9.52871,8.83577,9.89746,9.38515,10.22238,8.42824,280,20,6.96147,14.2115,11.79092,1045
11,1,1,5.842105,0,125,621.79066,596.23429,606.61574,656.776,591.45686,17,5,3,2,2,1,9.79644,10.82106,12.56749,9.83959,11.50099,8.85129,10.89263,9.8041,280,20,6.96147,14.2115,11.79092,1045
36,1,1,5.842105,0,125,641.11199,668.77455,657.76453,712.10444,661.65534,17,5,3,2,2,1,9.51164,9.15299,10.28695,8.54449,9.89746,11.30153,12.29825,13.31787,280,20,6.96147,14.2115,11.79092,1045
6,1,1,5.842105,0,125,556.76419,549.11584,526.47741,534.83338,564.46671,17,5,3,2,2,1,9.25019,8.23773,8.65929,10.44054,8.6804,10.65853,10.89263,10.90567,280,20,6.96147,14.2115,11.79092,1045
12,1,1,5.842105,0,125,558.63015,572.26814,527.8289,554.69623,532.05203,17,5,3,2,2,1,10.12086,12.85262,12.56749,9.56347,12.18062,9.38515,11.28642,10.28978,280,20,6.96147,14.2115,11.79092,1045
37,1,1,5.842105,0,125,595.36241,582.56612,636.54044,546.20028,569.27842,17,5,3,2,2,1,9.51164,8.23773,12.56749,10.66007,999999,10.83607,14.50919,10.28978,280,20,6.96147,14.2115,11.79092,1045
7,1,1,5.842105,0,125,645.84097,621.37038,621.7974,621.78239,596.94619,17,5,3,2,2,1,9.51164,10.82106,9.85265,7.8348,9.89746,8.22519,11.74392,8.42824,280,20,6.96147,14.2115,11.79092,1045
8,1,1,5.842105,0,125,578.2802,544.88039,527.50649,611.00875,573.93511,17,5,3,2,2,1,9.00789,7.87932,10.965,8.05152,15.04369,9.5035,10.22238,10.28978,280,20,6.96147,14.2115,11.79092,1045
60,1,1,5.842105,0,125,602.97043,662.92552,680.19907,717.43781,623.60634,17,5,3,2,2,1,9.25019,8.23773,9.03816,8.05152,10.57259,8.96826,14.50919,9.39964,280,20,6.96147,14.2115,11.79092,1045
13,1,1,5.842105,0,125,689.33139,731.51717,796.47017,686.31437,653.18168,17,5,3,2,2,1,10.97885,12.85262,12.56749,13.33453,10.98651,11.30153,11.74392,13.45388,280,20,6.96147,14.2115,11.79092,1045
9,1,1,5.842105,0,125,646.41854,611.07473,651.20368,631.23566,706.42626,17,5,3,2,2,1,10.97885,9.15299,12.56749,9.56347,8.31437,11.92201,10.22238,13.45388,280,20,6.96147,14.2115,11.79092,1045
38,1,1,5.842105,0,125,631.17982,643.58308,625.73425,614.76397,668.20057,17,5,3,2,2,1,8.55821,7.55475,12.56749,8.05152,9.89746,9.38515,12.29825,10.90567,280,20,6.96147,14.2115,11.79092,1045
1,1,1,5.842105,0,125,677.56096,666.97647,694.15464,680.59151,715.14668,17,5,3,2,2,1,8.34208,9.82079,9.85265,10.0428,9.60657,8.40525,12.29825,9.8041,280,20,6.96147,14.2115,11.79092,1045
17,1,1,5.631579,0,98,606.16732,650.73868,591.45536,663.70184,649.83049,2,5,3,2,1,2,14.77909,7.24879,6.6767,13.33453,7.23115,11.92201,9.91526,11.62807,240,7,12.49677,11.64465,10.28902,1045
79,1,1,5.631579,0,98,580.86527,587.70822,592.38427,614.63041,609.35822,2,5,3,2,1,2,12.60945,6.27818,7.90321,7.98078,8.31437,8.04592,11.10486,9.0457,240,7,12.49677,11.64465,10.28902,1045
18,1,1,5.631579,0,98,692.19441,729.35477,693.82486,609.85927,616.1494,2,5,3,2,1,2,10.50352,9.15299,8.65929,9.1701,7.86603,11.30153,12.29825,13.45388,240,7,12.49677,11.64465,10.28902,1045
1,1,1,5.631579,0,98,679.88621,694.80644,738.43944,686.55546,743.67857,2,5,3,2,1,1,10.12086,12.85262,9.26414,13.33453,10.57259,12.86202,11.28642,11.76022,240,7,12.49677,11.64465,10.28902,1045
26,1,1,5.631579,0,98,633.09737,648.89192,609.93823,599.15907,614.77505,2,5,3,2,1,2,9.14321,7.87932,9.85265,9.56347,9.052,9.17072,10.54337,9.0457,240,7,12.49677,11.64465,10.28902,1045
2,1,1,5.631579,0,98,579.04394,608.92714,598.24995,579.40447,629.53826,2,5,3,2,1,1,14.77909,10.82106,7.24426,9.1701,9.30655,9.86291,10.22238,9.8041,240,7,12.49677,11.64465,10.28902,1045
10,1,1,5.631579,0,98,643.9604,662.19191,624.12249,591.46399,695.1729,2,5,3,2,1,2,10.97885,12.85262,8.49098,10.0428,10.57259,10.14141,10.54337,9.39964,240,7,12.49677,11.64465,10.28902,1045
27,1,1,5.631579,0,98,623.15775,619.54786,662.128,639.83699,639.34122,2,5,3,2,1,2,9.00789,9.82079,9.30203,9.56347,9.60657,9.61297,12.29825,9.8041,240,7,12.49677,11.64465,10.28902,1045
3,1,1,5.631579,0,98,563.91735,621.41359,624.37701,605.82603,571.7663,2,5,3,2,1,1,9.79644,12.85262,12.56749,13.33453,10.57259,11.30153,9.60729,10.28978,240,7,12.49677,11.64465,10.28902,1045
4,1,1,5.631579,0,98,598.61188,579.54931,576.83116,604.47932,595.69718,2,5,3,2,1,1,8.77882,8.64972,10.965,8.28542,10.57259,8.58785,11.28642,9.39964,240,7,12.49677,11.64465,10.28902,1045
80,1,1,5.631579,0,98,722.55174,635.50501,671.05569,705.98445,672.28192,2,5,3,2,1,1,10.50352,8.64972,7.90321,8.05152,8.6804,11.92201,11.74392,9.0457,240,7,12.49677,11.64465,10.28902,1045
11,1,1,5.631579,0,98,659.16133,683.95224,703.57281,679.27246,700.90605,2,5,3,2,1,1,10.12086,9.15299,9.26414,11.54818,9.60657,9.17072,11.28642,13.45388,240,7,12.49677,11.64465,10.28902,1045
5,1,1,5.631579,0,98,532.79921,521.20615,507.40066,511.38397,554.92307,2,5,3,2,1,2,14.77909,9.15299,12.56749,13.33453,15.04369,9.17072,10.89263,10.28978,240,7,12.49677,11.64465,10.28902,1045
28,1,1,5.631579,0,98,594.29655,580.72889,584.25524,583.95486,575.01906,2,5,3,2,1,1,6.93942,6.61933,9.03816,7.63232,9.30655,5.76631,8.94299,8.42824,240,7,12.49677,11.64465,10.28902,1045
6,1,1,5.631579,0,98,709.65249,639.86967,683.03764,713.86253,691.48888,2,5,3,2,1,1,9.25019,10.82106,7.90321,10.46188,7.86603,9.86291,11.74392,10.90567,240,7,12.49677,11.64465,10.28902,1045
7,1,1,5.631579,0,98,552.44644,544.79357,587.44497,556.5421,545.45679,2,5,3,2,1,1,9.51164,7.45655,9.52871,8.02957,10.57259,7.49556,9.91526,8.1368,240,7,12.49677,11.64465,10.28902,1045
29,1,1,5.631579,0,98,653.05771,644.4666,579.47917,647.82422,646.44123,2,5,3,2,1,2,10.12086,8.23773,9.85265,7.63232,10.57259,8.22519,11.28642,10.28978,240,7,12.49677,11.64465,10.28902,1045
8,1,1,5.631579,0,98,626.50897,606.11237,613.60079,627.71836,606.47464,2,5,3,2,1,2,10.12086,12.85262,9.85265,8.60452,9.30655,8.40525,10.54337,10.90567,240,7,12.49677,11.64465,10.28902,1045
9,1,1,5.631579,0,98,705.43246,681.64673,661.35536,724.18788,683.8839,2,5,3,2,1,1,10.97885,10.82106,9.52871,9.56347,9.60657,10.14141,12.29825,13.45388,240,7,12.49677,11.64465,10.28902,1045
81,1,1,5.631579,1,98,636.19552,600.94492,580.73775,582.35048,641.13447,25,5,3,2,1,2,10.12086,8.23773,7.76886,7.63232,9.00419,8.96826,12.18902,8.72693,240,7,12.49677,11.64465,10.28902,1045
1,1,1,5.631579,1,98,568.72119,602.55353,542.0285,545.27866,600.94683,25,5,3,2,1,1,11.61875,12.85262,10.28695,11.54818,9.60657,11.92201,12.29825,10.90567,240,7,12.49677,11.64465,10.28902,1045
2,1,1,5.631579,1,98,624.27831,602.57199,612.09152,619.24591,634.75389,25,5,3,2,1,1,10.50352,8.23773,9.26414,9.1701,5.92238,9.86291,11.74392,9.39964,240,7,12.49677,11.64465,10.28902,1045
30,1,1,5.631579,1,98,615.98312,640.44232,614.91636,635.9776,669.32543,25,5,3,2,1,2,10.50352,7.045,9.52871,6.72566,7.23115,7.49556,11.74392,10.90567,240,7,12.49677,11.64465,10.28902,1045
3,1,1,5.631579,1,98,618.1626,645.89326,651.60266,633.66349,589.19155,25,5,3,2,1,1,9.79644,10.82106,12.56749,9.56347,10.21804,8.40525,10.89263,7.19857,240,7,12.49677,11.64465,10.28902,1045
4,1,1,5.631579,1,98,586.68611,646.01801,596.25171,604.63617,624.40121,25,5,3,2,1,2,10.50352,10.82106,9.26414,8.28542,9.00419,9.38515,9.60729,10.28978,240,7,12.49677,11.64465,10.28902,1045
31,1,1,5.631579,1,98,580.99261,610.17996,602.00773,592.18532,587.07022,25,5,3,2,1,2,8.12699,9.82079,12.56749,9.56347,9.00419,11.30153,10.54337,9.8041,240,7,12.49677,11.64465,10.28902,1045
12,1,1,5.631579,1,98,540.50112,526.78245,532.34632,517.79306,536.55006,25,5,3,2,1,2,9.25019,12.85262,9.85265,10.0428,10.98651,9.86291,9.91526,9.8041,240,7,12.49677,11.64465,10.28902,1045
13,1,1,5.631579,1,98,630.37922,649.78649,632.83218,617.50532,633.53567,25,5,3,2,1,2,8.34208,7.55475,8.33331,8.05152,10.21804,9.17072,10.89263,10.28978,240,7,12.49677,11.64465,10.28902,1045
82,1,1,5.631579,1,98,668.78704,652.30206,642.45202,648.98418,659.99301,25,5,3,2,1,2,11.61875,12.85262,12.56749,9.1701,10.57259,9.63171,14.50919,13.45388,240,7,12.49677,11.64465,10.28902,1045
82,1,1,5.631579,1,98,731.1674,688.43527,716.90242,681.21843,716.33179,25,5,3,2,1,1,10.50352,10.82106,10.965,8.83577,9.89746,10.25316,13.04647,13.45388,240,7,12.49677,11.64465,10.28902,1045
6,1,1,5.631579,1,98,633.99046,630.57996,663.08021,625.10152,603.00741,25,5,3,2,1,2,11.61875,12.85262,8.8384,8.83577,9.00419,10.83607,11.28642,10.90567,240,7,12.49677,11.64465,10.28902,1045
32,1,1,5.631579,1,98,497.92636,493.74922,535.31744,536.77936,538.40801,25,5,3,2,1,2,9.25019,9.82079,10.67234,8.54449,10.57259,9.86291,9.60729,7.19857,240,7,12.49677,11.64465,10.28902,1045
7,1,1,5.631579,1,98,636.94465,737.94494,670.38333,663.90549,651.52462,25,5,3,2,1,2,8.86067,8.23773,8.65929,8.54449,9.89746,9.86291,10.22238,9.8041,240,7,12.49677,11.64465,10.28902,1045
14,1,1,5.631579,1,98,679.90264,657.92786,757.79764,650.10476,656.5352,25,5,3,2,1,1,10.50352,9.82079,12.56749,10.66007,10.57259,11.92201,11.28642,11.76022,240,7,12.49677,11.64465,10.28902,1045
33,1,1,5.631579,1,98,610.70912,700.56734,621.8778,643.5441,657.08907,25,5,3,2,1,2,9.25019,8.23773,9.03816,8.83577,8.6804,10.45984,10.54337,9.8041,240,7,12.49677,11.64465,10.28902,1045
8,1,1,5.631579,1,98,656.26195,657.08774,676.33758,720.62837,656.02,25,5,3,2,1,1,9.79644,9.82079,10.28695,8.05152,10.57259,10.14141,13.04647,10.28978,240,7,12.49677,11.64465,10.28902,1045
15,1,1,5.631579,1,98,589.53523,544.6531,602.0152,561.97739,593.98473,25,5,3,2,1,2,8.77882,7.24879,10.28695,7.07874,10.0645,7.86575,10.22238,9.0457,240,7,12.49677,11.64465,10.28902,1045
83,1,1,5.631579,1,98,522.93262,531.93286,545.49131,544.82294,560.60944,25,5,3,2,1,1,9.25019,8.64972,9.52871,7.8348,9.30655,9.38515,11.74392,8.1368,240,7,12.49677,11.64465,10.28902,1045
5,1,1,5.5,1,10,384.818,395.04785,393.36921,375.54481,306.42434,6,5,3,3,1,2,12.60945,9.15299,8.98046,7.15212,9.67677,8.58785,9.76822,9.89278,180,14,12.00306,10.36678,9.92826,1045
23,1,1,5.5,1,10,469.74991,446.65917,420.33085,487.6946,464.18549,6,5,3,3,1,1,8.55821,9.15299,12.56749,9.56347,9.30655,8.58785,10.22238,9.39964,180,14,12.00306,10.36678,9.92826,1045
6,1,1,5.5,1,10,335.05602,383.53185,378.30376,389.57462,426.11473,6,5,3,3,1,2,9.25019,7.87932,6.97258,8.05152,9.01901,8.7748,9.60729,9.39964,180,14,12.00306,10.36678,9.92826,1045
14,1,1,5.5,1,10,546.76301,572.34036,558.74102,503.46276,520.17099,6,5,3,3,1,2,9.51164,10.82106,8.18398,11.68283,8.6804,8.58785,10.54337,10.28978,180,14,12.00306,10.36678,9.92826,1045
15,1,1,5.5,1,10,481.24803,483.32699,449.51368,482.15819,469.15355,6,5,3,3,1,1,8.3699,9.15299,9.52871,9.56347,10.21804,8.96826,11.74392,10.90567,180,14,12.00306,10.36678,9.92826,1045
16,1,1,5.5,1,10,411.74382,512.91376,427.13603,467.87865,435.84195,6,5,3,3,1,1,9.25019,10.82106,6.82884,13.33453,9.60657,10.45984,10.22238,8.1368,180,14,12.00306,10.36678,9.92826,1045
24,1,1,5.5,1,10,378.54432,395.27515,375.36845,353.08334,369.91893,6,5,3,3,1,2,9.25019,8.23773,6.33387,8.05152,10.57259,8.96826,8.54792,7.84162,180,14,12.00306,10.36678,9.92826,1045
17,1,1,5.5,1,10,455.49708,495.83931,483.68433,484.28432,484.10095,6,5,3,3,1,1,12.83505,12.85262,9.85265,11.54818,9.60657,10.83607,10.89263,9.39964,180,14,12.00306,10.36678,9.92826,1045
7,1,1,5.5,1,10,387.80554,370.68168,375.03927,334.77961,327.62181,6,5,3,3,1,2,10.38149,10.40379,6.19422,11.48219,6.16266,9.79077,10.19786,7.35414,180,14,12.00306,10.36678,9.92826,1045
25,1,1,5.5,1,10,459.79055,453.56811,446.40355,450.88309,444.97833,6,5,3,3,1,2,10.97885,9.82079,8.8384,13.33453,7.23115,8.04592,9.60729,10.28978,180,14,12.00306,10.36678,9.92826,1045
8,1,1,5.5,1,10,537.01601,505.19241,518.41749,525.89168,516.21337,6,5,3,3,1,2,8.12699,9.82079,12.56749,9.56347,13.15938,8.96826,10.89263,8.72693,180,14,12.00306,10.36678,9.92826,1045
9,1,1,5.5,1,10,524.51882,536.26588,552.59681,475.52358,549.03884,6,5,3,3,1,2,9.25019,12.85262,9.85265,10.0428,7.86603,9.61297,13.04647,13.45388,180,14,12.00306,10.36678,9.92826,1045
79,1,1,5.5,1,10,378.95535,380.73239,442.06761,423.03841,361.46967,6,5,3,3,1,2,12.54132,999999,5.72013,10.92184,999999,12.8793,9.91526,999999,180,14,12.00306,10.36678,9.92826,1045
